1	0.000080	0.000077
2	0.000066	0.000050
3	0.000084	0.000094
4	0.000054	0.000060
5	0.000011	0.000011
6	0.000012	0.000013
7	0.000014	0.000012
8	0.000016	0.000014
9	0.000015	0.000006
10	0.000016	0.000011
11	0.000014	0.000012
12	0.000014	0.000013
13	0.000013	0.000014
14	0.000008	0.000013
15	0.000013	0.000013
16	0.000013	0.000013
17	0.000013	0.000013
18	0.000014	0.000014
19	0.000016	0.000015
20	0.000016	0.000012
21	0.000016	0.000013
22	0.000012	0.000013
23	0.000016	0.000013
24	0.000016	0.000014
25	0.000016	0.000014
26	0.000015	0.000012
27	0.000015	0.000013
28	0.000015	0.000014
29	0.000014	0.000014
30	0.000014	0.000012
31	0.000015	0.000014
32	0.000015	0.000012
33	0.000015	0.000013
34	0.000014	0.000012
35	0.000015	0.000023
36	0.000028	0.000013
37	0.000014	0.000011
38	0.000014	0.000013
39	0.000014	0.000012
40	0.000014	0.000011
41	0.000013	0.000012
42	0.000014	0.000012
43	0.000014	0.000013
44	0.000015	0.000011
45	0.000014	0.000013
46	0.000013	0.000013
47	0.000012	0.000012
48	0.000014	0.000011
49	0.000014	0.000013
50	0.000015	0.000013
51	0.000014	0.000013
52	0.000015	0.000012
53	0.000013	0.000011
54	0.000013	0.000012
55	0.000013	0.000012
56	0.000014	0.000013
57	0.000014	0.000014
58	0.000015	0.000012
59	0.000015	0.000011
60	0.000014	0.000012
61	0.000013	0.000011
62	0.000013	0.000010
63	0.000014	0.000013
64	0.000014	0.000013
65	0.000014	0.000013
66	0.000014	0.000012
67	0.000013	0.000012
68	0.000014	0.000013
69	0.000013	0.000012
70	0.000014	0.000012
71	0.000015	0.000014
72	0.000015	0.000011
73	0.000015	0.000012
74	0.000014	0.000013
75	0.000015	0.000013
76	0.000015	0.000011
77	0.000015	0.000013
78	0.000015	0.000012
79	0.000012	0.000011
80	0.000015	0.000011
81	0.000015	0.000013
82	0.000015	0.000011
83	0.000015	0.000013
84	0.000015	0.000011
85	0.000015	0.000013
86	0.000015	0.000011
87	0.000014	0.000013
88	0.000014	0.000014
89	0.000015	0.000013
90	0.000015	0.000012
91	0.000015	0.000011
92	0.000014	0.000011
93	0.000014	0.000012
94	0.000014	0.000013
95	0.000015	0.000011
96	0.000015	0.000013
97	0.000015	0.000012
98	0.000014	0.000013
99	0.000015	0.000012
100	0.000014	0.000013
101	0.000015	0.000012
102	0.000014	0.000010
103	0.000015	0.000013
104	0.000013	0.000011
105	0.000013	0.000009
106	0.000009	0.000008
107	0.000008	0.000007
108	0.000009	0.000007
109	0.000008	0.000008
110	0.000008	0.000007
111	0.000009	0.000008
112	0.000008	0.000007
113	0.000008	0.000007
114	0.000008	0.000008
115	0.000008	0.000008
116	0.000008	0.000007
117	0.000009	0.000008
118	0.000008	0.000008
119	0.000008	0.000007
120	0.000008	0.000007
121	0.000008	0.000008
122	0.000008	0.000007
123	0.000008	0.000007
124	0.000008	0.000008
125	0.000008	0.000008
126	0.000008	0.000008
127	0.000008	0.000007
128	0.000008	0.000008
129	0.000008	0.000008
130	0.000008	0.000008
131	0.000008	0.000007
132	0.000009	0.000007
133	0.000008	0.000008
134	0.000008	0.000007
135	0.000008	0.000007
136	0.000008	0.000008
137	0.000009	0.000007
138	0.000008	0.000008
139	0.000008	0.000008
140	0.000008	0.000007
141	0.000009	0.000007
142	0.000008	0.000008
143	0.000008	0.000008
144	0.000008	0.000007
145	0.000008	0.000007
146	0.000008	0.000008
147	0.000008	0.000008
148	0.000008	0.000007
149	0.000009	0.000008
150	0.000021	0.000006
151	0.000007	0.000007
152	0.000008	0.000007
153	0.000008	0.000007
154	0.000008	0.000007
155	0.000008	0.000008
156	0.000008	0.000007
157	0.000008	0.000008
158	0.000008	0.000007
159	0.000007	0.000008
160	0.000008	0.000007
161	0.000008	0.000008
162	0.000007	0.000007
163	0.000008	0.000008
164	0.000008	0.000007
165	0.000008	0.000007
166	0.000008	0.000007
167	0.000008	0.000007
168	0.000008	0.000007
169	0.000008	0.000007
170	0.000007	0.000007
171	0.000008	0.000007
172	0.000008	0.000008
173	0.000008	0.000007
174	0.000008	0.000007
175	0.000008	0.000007
176	0.000008	0.000008
177	0.000007	0.000007
178	0.000008	0.000007
179	0.000007	0.000007
180	0.000008	0.000007
181	0.000008	0.000008
182	0.000008	0.000007
183	0.000008	0.000007
184	0.000008	0.000008
185	0.000007	0.000007
186	0.000008	0.000007
187	0.000008	0.000007
188	0.000007	0.000007
189	0.000008	0.000007
190	0.000008	0.000008
191	0.000007	0.000007
192	0.000008	0.000011
193	0.000010	0.000009
194	0.000010	0.000009
195	0.000011	0.000010
196	0.000011	0.000009
197	0.000010	0.000009
198	0.000010	0.000009
199	0.000010	0.000009
200	0.000009	0.000009
201	0.000010	0.000009
202	0.000010	0.000008
203	0.000016	0.000007
204	0.000006	0.000007
205	0.000010	0.000009
206	0.000010	0.000009
207	0.000011	0.000009
208	0.000010	0.000009
209	0.000010	0.000010
210	0.000010	0.000009
211	0.000010	0.000010
212	0.000010	0.000009
213	0.000010	0.000009
214	0.000010	0.000008
215	0.000010	0.000009
216	0.000010	0.000009
217	0.000010	0.000009
218	0.000011	0.000009
219	0.000009	0.000009
220	0.000010	0.000009
221	0.000010	0.000009
222	0.000010	0.000009
223	0.000010	0.000009
224	0.000010	0.000009
225	0.000010	0.000009
226	0.000010	0.000008
227	0.000010	0.000009
228	0.000009	0.000009
229	0.000010	0.000009
230	0.000009	0.000009
231	0.000010	0.000010
232	0.000010	0.000009
233	0.000010	0.000009
234	0.000010	0.000009
235	0.000010	0.000009
236	0.000010	0.000009
237	0.000010	0.000009
238	0.000010	0.000009
239	0.000010	0.000009
240	0.000009	0.000009
241	0.000010	0.000009
242	0.000010	0.000009
243	0.000010	0.000009
244	0.000010	0.000009
245	0.000010	0.000009
246	0.000010	0.000008
247	0.000010	0.000009
248	0.000022	0.000009
249	0.000010	0.000009
250	0.000009	0.000008
251	0.000009	0.000009
252	0.000009	0.000008
253	0.000009	0.000009
254	0.000010	0.000008
255	0.000009	0.000008
256	0.000008	0.000010
257	0.000013	0.000010
258	0.000012	0.000012
259	0.000012	0.000009
260	0.000011	0.000009
261	0.000011	0.000010
262	0.000013	0.000009
263	0.000011	0.000009
264	0.000011	0.000010
265	0.000011	0.000009
266	0.000011	0.000011
267	0.000013	0.000011
268	0.000012	0.000009
269	0.000011	0.000009
270	0.000011	0.000009
271	0.000012	0.000010
272	0.000012	0.000010
273	0.000011	0.000010
274	0.000011	0.000009
275	0.000011	0.000010
276	0.000011	0.000010
277	0.000011	0.000010
278	0.000011	0.000009
279	0.000011	0.000009
280	0.000011	0.000009
281	0.000011	0.000010
282	0.000011	0.000009
283	0.000011	0.000010
284	0.000011	0.000010
285	0.000011	0.000010
286	0.000011	0.000009
287	0.000011	0.000009
288	0.000010	0.000010
289	0.000011	0.000010
290	0.000011	0.000009
291	0.000010	0.000010
292	0.000011	0.000009
293	0.000011	0.000010
294	0.000011	0.000010
295	0.000011	0.000010
296	0.000011	0.000009
297	0.000010	0.000010
298	0.000011	0.000009
299	0.000011	0.000010
300	0.000011	0.000009
301	0.000011	0.000010
302	0.000011	0.000009
303	0.000011	0.000010
304	0.000011	0.000009
305	0.000011	0.000009
306	0.000011	0.000009
307	0.000011	0.000010
308	0.000011	0.000009
309	0.000011	0.000009
310	0.000010	0.000010
311	0.000011	0.000009
312	0.000011	0.000009
313	0.000011	0.000009
314	0.000011	0.000010
315	0.000011	0.000010
316	0.000011	0.000009
317	0.000011	0.000009
318	0.000011	0.000009
319	0.000011	0.000010
320	0.000010	0.000009
321	0.000011	0.000009
322	0.000011	0.000009
323	0.000011	0.000009
324	0.000011	0.000010
325	0.000011	0.000010
326	0.000011	0.000009
327	0.000011	0.000010
328	0.000011	0.000009
329	0.000011	0.000009
330	0.000010	0.000009
331	0.000010	0.000009
332	0.000011	0.000009
333	0.000010	0.000009
334	0.000010	0.000009
335	0.000010	0.000009
336	0.000011	0.000009
337	0.000010	0.000009
338	0.000011	0.000009
339	0.000010	0.000009
340	0.000010	0.000009
341	0.000011	0.000010
342	0.000011	0.000009
343	0.000010	0.000009
344	0.000010	0.000009
345	0.000011	0.000009
346	0.000011	0.000009
347	0.000010	0.000009
348	0.000011	0.000009
349	0.000010	0.000009
350	0.000011	0.000009
351	0.000010	0.000009
352	0.000011	0.000009
353	0.000010	0.000009
354	0.000011	0.000009
355	0.000010	0.000009
356	0.000010	0.000009
357	0.000011	0.000009
358	0.000010	0.000009
359	0.000010	0.000009
360	0.000010	0.000009
361	0.000011	0.000010
362	0.000011	0.000009
363	0.000010	0.000009
364	0.000010	0.000009
365	0.000010	0.000009
366	0.000011	0.000010
367	0.000010	0.000009
368	0.000010	0.000010
369	0.000011	0.000010
370	0.000011	0.000009
371	0.000011	0.000010
372	0.000024	0.000022
373	0.000015	0.000012
374	0.000012	0.000011
375	0.000011	0.000010
376	0.000011	0.000011
377	0.000013	0.000013
378	0.000012	0.000011
379	0.000010	0.000007
380	0.000010	0.000006
381	0.000005	0.000005
382	0.000006	0.000005
383	0.000006	0.000006
384	0.000005	0.000005
385	0.000006	0.000005
386	0.000006	0.000005
387	0.000006	0.000006
388	0.000005	0.000005
389	0.000006	0.000005
390	0.000006	0.000005
391	0.000006	0.000005
392	0.000006	0.000005
393	0.000006	0.000005
394	0.000006	0.000005
395	0.000006	0.000005
396	0.000006	0.000005
397	0.000006	0.000005
398	0.000006	0.000005
399	0.000006	0.000005
400	0.000005	0.000005
401	0.000005	0.000005
402	0.000006	0.000005
403	0.000006	0.000006
404	0.000006	0.000005
405	0.000006	0.000005
406	0.000006	0.000005
407	0.000006	0.000006
408	0.000005	0.000005
409	0.000006	0.000006
410	0.000005	0.000005
411	0.000006	0.000005
412	0.000006	0.000005
413	0.000005	0.000006
414	0.000006	0.000006
415	0.000006	0.000005
416	0.000006	0.000005
417	0.000006	0.000005
418	0.000006	0.000005
419	0.000005	0.000005
420	0.000006	0.000005
421	0.000006	0.000005
422	0.000007	0.000005
423	0.000006	0.000005
424	0.000006	0.000005
425	0.000006	0.000005
426	0.000006	0.000005
427	0.000006	0.000006
428	0.000007	0.000005
429	0.000005	0.000006
430	0.000006	0.000005
431	0.000006	0.000006
432	0.000006	0.000005
433	0.000007	0.000006
434	0.000006	0.000006
435	0.000006	0.000014
436	0.000010	0.000012
437	0.000013	0.000013
438	0.000014	0.000011
439	0.000012	0.000011
440	0.000013	0.000012
441	0.000014	0.000012
442	0.000014	0.000011
443	0.000014	0.000012
444	0.000013	0.000011
445	0.000014	0.000012
446	0.000026	0.000010
447	0.000013	0.000012
448	0.000013	0.000011
449	0.000013	0.000012
450	0.000012	0.000012
451	0.000013	0.000011
452	0.000013	0.000012
453	0.000013	0.000012
454	0.000014	0.000011
455	0.000012	0.000012
456	0.000014	0.000013
457	0.000013	0.000013
458	0.000011	0.000010
459	0.000011	0.000012
460	0.000013	0.000011
461	0.000013	0.000011
462	0.000013	0.000010
463	0.000013	0.000011
464	0.000012	0.000011
465	0.000012	0.000012
466	0.000012	0.000011
467	0.000012	0.000011
468	0.000013	0.000011
469	0.000013	0.000012
470	0.000012	0.000011
471	0.000013	0.000011
472	0.000012	0.000010
473	0.000012	0.000011
474	0.000013	0.000011
475	0.000013	0.000012
476	0.000012	0.000012
477	0.000012	0.000012
478	0.000012	0.000011
479	0.000013	0.000012
480	0.000012	0.000011
481	0.000013	0.000011
482	0.000013	0.000011
483	0.000013	0.000012
484	0.000013	0.000012
485	0.000013	0.000012
486	0.000014	0.000013
487	0.000013	0.000012
488	0.000013	0.000012
489	0.000013	0.000011
490	0.000013	0.000011
491	0.000013	0.000011
492	0.000013	0.000012
493	0.000012	0.000012
494	0.000012	0.000011
495	0.000012	0.000011
496	0.000013	0.000010
497	0.000013	0.000011
498	0.000012	0.000011
499	0.000013	0.000011
500	0.000013	0.000011
501	0.000012	0.000012
502	0.000013	0.000011
503	0.000013	0.000012
504	0.000013	0.000012
505	0.000013	0.000012
506	0.000013	0.000011
507	0.000014	0.000012
508	0.000013	0.000012
509	0.000013	0.000013
510	0.000012	0.000012
511	0.000013	0.000012
512	0.000013	0.000011
513	0.000014	0.000012
514	0.000014	0.000011
515	0.000013	0.000012
516	0.000013	0.000029
517	0.000019	0.000006
518	0.000006	0.000007
519	0.000013	0.000011
520	0.000011	0.000010
521	0.000012	0.000011
522	0.000012	0.000011
523	0.000011	0.000010
524	0.000013	0.000010
525	0.000012	0.000016
526	0.000014	0.000010
527	0.000013	0.000011
528	0.000013	0.000011
529	0.000013	0.000011
530	0.000012	0.000011
531	0.000013	0.000011
532	0.000012	0.000011
533	0.000013	0.000011
534	0.000013	0.000011
535	0.000013	0.000011
536	0.000013	0.000011
537	0.000013	0.000011
538	0.000013	0.000011
539	0.000013	0.000011
540	0.000012	0.000011
541	0.000013	0.000010
542	0.000012	0.000012
543	0.000013	0.000011
544	0.000013	0.000011
545	0.000013	0.000011
546	0.000013	0.000011
547	0.000012	0.000011
548	0.000012	0.000012
549	0.000013	0.000012
550	0.000012	0.000012
551	0.000013	0.000012
552	0.000013	0.000027
553	0.000012	0.000011
554	0.000012	0.000010
555	0.000012	0.000012
556	0.000012	0.000011
557	0.000012	0.000011
558	0.000012	0.000011
559	0.000012	0.000011
560	0.000012	0.000011
561	0.000011	0.000011
562	0.000012	0.000010
563	0.000012	0.000011
564	0.000012	0.000012
565	0.000009	0.000008
566	0.000009	0.000009
567	0.000009	0.000009
568	0.000009	0.000008
569	0.000008	0.000010
570	0.000008	0.000006
571	0.000007	0.000007
572	0.000007	0.000006
573	0.000007	0.000006
574	0.000008	0.000006
575	0.000009	0.000008
576	0.000008	0.000008
577	0.000008	0.000008
578	0.000008	0.000009
579	0.000008	0.000008
580	0.000009	0.000008
581	0.000008	0.000008
582	0.000008	0.000008
583	0.000009	0.000008
584	0.000009	0.000008
585	0.000010	0.000008
586	0.000009	0.000008
587	0.000009	0.000008
588	0.000009	0.000009
589	0.000009	0.000008
590	0.000009	0.000007
591	0.000010	0.000009
592	0.000009	0.000008
593	0.000009	0.000008
594	0.000008	0.000008
595	0.000009	0.000008
596	0.000009	0.000008
597	0.000008	0.000008
598	0.000009	0.000008
599	0.000009	0.000008
600	0.000009	0.000009
601	0.000009	0.000008
602	0.000008	0.000008
603	0.000008	0.000008
604	0.000009	0.000008
605	0.000009	0.000008
606	0.000009	0.000008
607	0.000008	0.000009
608	0.000009	0.000009
609	0.000008	0.000008
610	0.000009	0.000007
611	0.000008	0.000008
612	0.000009	0.000008
613	0.000008	0.000008
614	0.000009	0.000008
615	0.000009	0.000008
616	0.000009	0.000007
617	0.000008	0.000008
618	0.000008	0.000008
619	0.000009	0.000009
620	0.000008	0.000007
621	0.000008	0.000008
622	0.000009	0.000008
623	0.000009	0.000008
624	0.000009	0.000007
625	0.000008	0.000007
626	0.000008	0.000007
627	0.000008	0.000008
628	0.000009	0.000008
629	0.000009	0.000008
630	0.000008	0.000008
631	0.000009	0.000008
632	0.000008	0.000007
633	0.000008	0.000008
634	0.000008	0.000007
635	0.000008	0.000008
636	0.000008	0.000008
637	0.000008	0.000008
638	0.000009	0.000008
639	0.000009	0.000008
640	0.000008	0.000008
641	0.000008	0.000008
642	0.000008	0.000008
643	0.000008	0.000008
644	0.000008	0.000007
645	0.000008	0.000008
646	0.000008	0.000007
647	0.000008	0.000008
648	0.000009	0.000008
649	0.000008	0.000008
650	0.000008	0.000008
651	0.000008	0.000007
652	0.000008	0.000007
653	0.000008	0.000008
654	0.000008	0.000008
655	0.000008	0.000008
656	0.000008	0.000008
657	0.000008	0.000008
658	0.000009	0.000008
659	0.000009	0.000009
660	0.000009	0.000008
661	0.000008	0.000007
662	0.000008	0.000007
663	0.000008	0.000008
664	0.000009	0.000008
665	0.000009	0.000008
666	0.000009	0.000008
667	0.000008	0.000008
668	0.000009	0.000008
669	0.000009	0.000008
670	0.000009	0.000008
671	0.000009	0.000008
672	0.000009	0.000008
673	0.000009	0.000008
674	0.000008	0.000008
675	0.000008	0.000007
676	0.000008	0.000007
677	0.000008	0.000008
678	0.000008	0.000008
679	0.000008	0.000008
680	0.000008	0.000008
681	0.000008	0.000008
682	0.000009	0.000008
683	0.000008	0.000008
684	0.000008	0.000007
685	0.000008	0.000008
686	0.000009	0.000008
687	0.000009	0.000008
688	0.000009	0.000008
689	0.000009	0.000008
690	0.000008	0.000008
691	0.000009	0.000008
692	0.000009	0.000008
693	0.000009	0.000008
694	0.000009	0.000008
695	0.000008	0.000008
696	0.000008	0.000008
697	0.000008	0.000008
698	0.000009	0.000008
699	0.000008	0.000007
700	0.000019	0.000007
701	0.000008	0.000008
702	0.000009	0.000008
703	0.000009	0.000008
704	0.000009	0.000008
705	0.000009	0.000008
706	0.000009	0.000008
707	0.000008	0.000007
708	0.000008	0.000007
709	0.000008	0.000008
710	0.000008	0.000008
711	0.000008	0.000008
712	0.000008	0.000008
713	0.000009	0.000008
714	0.000008	0.000008
715	0.000008	0.000007
716	0.000008	0.000007
717	0.000008	0.000007
718	0.000008	0.000008
719	0.000008	0.000008
720	0.000008	0.000007
721	0.000008	0.000008
722	0.000008	0.000008
723	0.000008	0.000008
724	0.000009	0.000008
725	0.000009	0.000008
726	0.000008	0.000008
727	0.000009	0.000008
728	0.000009	0.000008
729	0.000009	0.000008
730	0.000008	0.000007
731	0.000008	0.000008
732	0.000008	0.000007
733	0.000008	0.000007
734	0.000008	0.000007
735	0.000008	0.000008
736	0.000008	0.000008
737	0.000008	0.000008
738	0.000009	0.000008
739	0.000009	0.000008
740	0.000008	0.000007
741	0.000008	0.000008
742	0.000008	0.000008
743	0.000008	0.000008
744	0.000009	0.000008
745	0.000009	0.000008
746	0.000008	0.000008
747	0.000009	0.000008
748	0.000009	0.000008
749	0.000009	0.000008
750	0.000009	0.000008
751	0.000011	0.000010
752	0.000010	0.000008
753	0.000008	0.000009
754	0.000010	0.000007
755	0.000008	0.000007
756	0.000007	0.000006
757	0.000009	0.000009
758	0.000008	0.000010
759	0.000010	0.000008
760	0.000010	0.000009
761	0.000009	0.000010
762	0.000009	0.000009
763	0.000011	0.000010
764	0.000010	0.000009
765	0.000009	0.000009
766	0.000008	0.000009
767	0.000010	0.000010
768	0.000010	0.000008
769	0.000011	0.000008
770	0.000010	0.000010
771	0.000010	0.000010
772	0.000010	0.000008
773	0.000009	0.000009
774	0.000010	0.000009
775	0.000010	0.000009
776	0.000010	0.000009
777	0.000010	0.000008
778	0.000011	0.000008
779	0.000010	0.000009
780	0.000010	0.000009
781	0.000010	0.000009
782	0.000010	0.000009
783	0.000010	0.000009
784	0.000010	0.000009
785	0.000009	0.000009
786	0.000009	0.000008
787	0.000007	0.000016
788	0.000012	0.000017
789	0.000015	0.000009
790	0.000009	0.000008
791	0.000008	0.000008
792	0.000009	0.000007
793	0.000008	0.000008
794	0.000008	0.000008
795	0.000009	0.000008
796	0.000008	0.000007
797	0.000009	0.000008
798	0.000008	0.000008
799	0.000009	0.000008
800	0.000008	0.000007
801	0.000008	0.000008
802	0.000009	0.000008
803	0.000009	0.000008
804	0.000009	0.000008
805	0.000009	0.000009
806	0.000008	0.000008
807	0.000008	0.000007
808	0.000008	0.000008
809	0.000008	0.000008
810	0.000009	0.000008
811	0.000009	0.000007
812	0.000009	0.000008
813	0.000009	0.000008
814	0.000008	0.000007
815	0.000008	0.000008
816	0.000008	0.000008
817	0.000009	0.000008
818	0.000008	0.000007
819	0.000008	0.000008
820	0.000009	0.000008
821	0.000008	0.000008
822	0.000009	0.000008
823	0.000009	0.000008
824	0.000008	0.000007
825	0.000008	0.000008
826	0.000008	0.000008
827	0.000009	0.000008
828	0.000008	0.000008
829	0.000009	0.000006
830	0.000007	0.000007
831	0.000009	0.000008
832	0.000008	0.000008
833	0.000009	0.000008
834	0.000009	0.000008
835	0.000009	0.000007
836	0.000008	0.000007
837	0.000008	0.000008
838	0.000009	0.000008
839	0.000009	0.000008
840	0.000009	0.000008
841	0.000009	0.000008
842	0.000008	0.000007
843	0.000008	0.000008
844	0.000009	0.000008
845	0.000009	0.000008
846	0.000009	0.000007
847	0.000008	0.000008
848	0.000008	0.000008
849	0.000009	0.000008
850	0.000009	0.000008
851	0.000008	0.000008
852	0.000009	0.000008
853	0.000009	0.000008
854	0.000008	0.000008
855	0.000008	0.000008
856	0.000008	0.000007
857	0.000008	0.000008
858	0.000009	0.000008
859	0.000009	0.000008
860	0.000008	0.000008
861	0.000008	0.000008
862	0.000009	0.000007
863	0.000008	0.000007
864	0.000008	0.000008
865	0.000008	0.000008
866	0.000009	0.000008
867	0.000008	0.000008
868	0.000009	0.000008
869	0.000009	0.000008
870	0.000009	0.000008
871	0.000009	0.000008
872	0.000008	0.000007
873	0.000008	0.000008
874	0.000009	0.000008
875	0.000008	0.000008
876	0.000008	0.000008
877	0.000009	0.000008
878	0.000008	0.000008
879	0.000009	0.000008
880	0.000008	0.000008
881	0.000009	0.000008
882	0.000008	0.000007
883	0.000008	0.000008
884	0.000009	0.000008
885	0.000009	0.000008
886	0.000008	0.000008
887	0.000008	0.000008
888	0.000009	0.000008
889	0.000009	0.000007
890	0.000008	0.000007
891	0.000008	0.000008
892	0.000009	0.000008
893	0.000009	0.000008
894	0.000008	0.000007
895	0.000008	0.000008
896	0.000009	0.000008
897	0.000008	0.000008
898	0.000008	0.000014
899	0.000009	0.000007
